Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age,Sex_F,Sex_I,Sex_M,Age_pred,Error
1.7,1.425,0.525,52.219779,18.427175,11.566596,18.427175,13,0,0,1,16.0,-3.0
1.775,1.375,0.475,49.45570275,16.726205,8.85921875,19.43358225,21,1,0,0,17.0,4.0
1.7375,1.475,0.5,49.781722,19.74542675,8.6465975,17.59086475,18,1,0,0,16.0,2.0
1.8,1.4375,0.5,58.7685135,20.68096025,12.54465375,18.8524175,16,0,0,1,17.0,-1.0
1.6875,1.325,0.4875,45.88366575,14.52911875,11.5949455,17.57669,21,1,0,0,17.0,4.0
1.8125,1.3375,0.55,49.68249875,19.63202875,10.16329575,18.0019325,10,0,0,1,13.0,-3.0
1.6375,1.2875,0.4625,48.931237,15.03940975,9.1001895,18.427175,21,0,0,1,18.0,3.0
1.775,1.4,0.4875,60.0725905,23.31746375,11.86426575,22.11261,13,1,0,0,13.0,0.0
1.7625,1.4125,0.5375,58.7685135,21.72989175,10.602713,18.8524175,11,0,0,1,16.0,-5.0
1.75,1.3625,0.575,49.668324,21.72989175,8.20718025,23.1048425,11,1,0,0,14.0,-3.0
1.425,1.2375,0.3875,33.38153625,13.777857,5.8116475,8.3631025,23,1,0,0,21.0,2.0
1.525,1.2375,0.5,30.5891105,10.149121,5.783298,11.056305,21,1,0,0,21.0,0.0
1.55,1.1625,0.4375,28.2644515,11.75086775,5.1879585,9.355335,20,0,0,1,22.0,-2.0
1.675,1.35,0.475,39.8877465,13.380964,12.360382,14.74174,21,0,0,1,20.0,1.0
1.75,1.375,0.4875,50.3770615,18.75319425,9.42620875,12.20445975,20,0,0,1,21.0,-1.0
1.375,1.05,0.3875,21.87163925,6.90310325,4.932813,7.654365,26,0,0,1,22.0,4.0
1.4875,1.2375,0.4625,33.5941575,13.8062065,6.13766675,10.489315,20,0,0,1,20.0,0.0
1.65,1.3,0.5,35.81959325,14.84096325,8.9867915,11.056305,20,1,0,0,21.0,-1.0
1.375,1.0375,0.425,24.9192105,8.3631025,5.91087075,7.2291225,23,0,0,1,21.0,2.0
1.675,1.375,0.425,35.3518265,13.380964,6.3786375,11.3398,22,1,0,0,21.0,1.0
1.3125,1.025,0.4125,27.1304715,9.73805325,4.4508715,7.5126175,21,0,0,1,21.0,0.0
1.575,1.225,0.3875,35.76289425,12.28950825,6.406987,10.77281,23,0,0,1,21.0,2.0
1.3,1.05,0.4,25.8830935,9.525432,4.8477645,9.355335,21,1,0,0,21.0,0.0
1.7375,1.375,0.5125,53.84987525,19.674553,11.41067375,12.82814875,27,1,0,0,20.0,7.0
1.65,1.3125,0.5375,45.40172425,16.82542825,9.36950975,17.0097,21,0,0,1,21.0,0.0
1.5,1.1875,0.325,29.49765475,13.31009025,6.81805475,8.0796075,20,1,0,0,22.0,-2.0
1.625,1.25,0.475,32.16250775,13.42348825,7.89533575,10.489315,21,1,0,0,22.0,-1.0
1.6375,1.35,0.5375,60.6962795,21.04950375,9.2702865,16.5844575,21,1,0,0,20.0,1.0
1.5,1.175,0.4,31.808139,12.1052365,6.98815175,8.221355,23,0,0,1,22.0,1.0
1.625,1.25,0.5,34.79901125,13.79203175,6.1518415,9.4970825,20,0,0,1,20.0,0.0
1.5,1.2125,0.45,33.46658475,12.31785775,7.01650125,12.0485375,20,0,0,1,21.0,-1.0
1.5875,1.275,0.5625,42.410852,16.51358375,10.9712565,11.1980525,21,1,0,0,20.0,1.0
1.6875,1.3125,0.45,42.297454,17.1514475,8.4198015,12.3320325,20,1,0,0,21.0,-1.0
1.3875,1.1375,0.4625,30.03629525,9.31281075,5.40057975,11.056305,24,1,0,0,22.0,2.0
1.5125,1.2,0.45,35.02580725,14.69921575,8.83086925,10.77281,20,0,0,1,21.0,-1.0
1.4875,1.1875,0.4,31.79396425,12.94154675,6.293589,10.07824725,21,0,1,0,21.0,0.0
1.4875,1.1625,0.4125,28.64716975,10.5176645,5.57067675,8.221355,21,0,0,1,22.0,-1.0
1.675,1.3125,0.5625,48.26502375,17.02387475,10.4609655,15.6772735,20,1,0,0,20.0,0.0
1.7625,1.35,0.4875,50.121916,14.38737125,10.035723,16.44271,20,0,1,0,20.0,0.0
1.4125,1.1,0.4375,27.88173325,12.71475075,4.69184225,6.7755305,21,1,0,0,22.0,-1.0
1.675,1.35,0.5375,38.725417,14.13222575,8.0229085,14.3164975,22,0,0,1,22.0,0.0
1.425,1.125,0.475,31.14192575,10.9712565,6.25106475,11.056305,22,1,0,0,22.0,0.0
1.525,1.25,0.425,31.127751,13.5227115,6.520385,11.056305,21,1,0,0,21.0,0.0
1.5625,1.1375,0.475,33.8776525,12.34620725,5.8683465,11.3398,20,0,0,1,22.0,-2.0
1.6,1.275,0.4375,42.48172575,13.721158,7.9662095,15.01106025,20,0,0,1,22.0,-2.0
1.625,1.3125,0.4375,38.22930075,16.3009625,7.24329725,13.4660125,20,0,0,1,21.0,-1.0
1.6625,1.2875,0.4625,36.4291075,13.267566,8.674947,11.1980525,20,1,0,0,21.0,-1.0
1.5,1.175,0.45,35.19590425,13.19669225,7.27164675,10.20582,27,0,0,1,23.0,4.0
1.7375,1.375,0.4375,49.384829,19.71707725,8.57572375,16.44271,20,0,0,1,22.0,-2.0
1.45,1.1875,0.4125,34.246196,14.81261375,7.44174375,10.3475675,20,1,0,0,21.0,-1.0
1.6375,1.2625,0.4875,50.972401,16.4143605,10.70193625,14.3164975,25,1,0,0,22.0,3.0
1.575,1.1875,0.4375,33.92017675,11.66581925,6.59125875,11.056305,20,0,0,1,22.0,-2.0
1.75,1.4125,0.4,45.92619,13.7495075,9.9506745,16.5844575,21,1,0,0,22.0,-1.0
1.6875,1.4625,0.4875,49.17220775,19.40523275,10.47514025,17.1514475,20,1,0,0,21.0,-1.0
1.6625,1.3125,0.5,40.653183,16.48523425,7.27164675,11.1980525,22,0,0,1,21.0,1.0
1.625,1.2625,0.4,36.117263,16.612807,9.68135425,10.0640725,29,1,0,0,23.0,6.0
1.5,1.175,0.4375,31.5529935,12.190285,8.0229085,8.9300925,27,0,0,1,23.0,4.0
1.425,1.1375,0.4,20.53921275,8.91591775,4.43669675,8.3631025,26,0,0,1,22.0,4.0
1.5125,1.1875,0.375,29.44095575,12.85649825,6.5487345,8.3631025,21,1,0,0,22.0,-1.0
1.525,1.175,0.3625,28.519597,12.417081,5.726599,8.1930055,29,0,0,1,23.0,6.0
1.5125,1.1875,0.3875,31.5529935,13.11164375,8.1930055,9.63883,21,1,0,0,22.0,-1.0
1.425,1.15,0.4,28.76056775,12.133586,5.216308,9.4970825,22,0,0,1,22.0,0.0
1.6375,1.3,0.425,44.4803655,19.6462035,8.2497045,11.056305,20,1,0,0,22.0,-2.0
1.0625,0.825,0.375,9.4970825,3.55786225,1.6159215,2.82077525,22,0,0,1,21.0,1.0
1.425,1.1625,0.375,25.33027825,8.91591775,3.98310475,10.0640725,21,1,0,0,21.0,0.0
1.55,1.225,0.45,37.137845,12.48795475,7.257472,14.17475,22,0,0,1,22.0,0.0
1.5125,1.25,0.4125,35.6920205,10.47514025,5.726599,11.623295,20,0,0,1,21.0,-1.0
1.5125,1.1875,0.4375,34.23202125,13.4093135,7.257472,10.77281,20,0,0,1,22.0,-2.0
1.7,1.3625,0.4625,48.26502375,15.025235,10.07824725,14.17475,21,0,0,1,22.0,-1.0
1.6125,1.3125,0.5,43.81415225,19.6462035,9.22776225,13.4660125,20,0,0,1,23.0,-3.0
1.425,1.1125,0.4,26.138239,10.035723,6.1518415,9.07184,23,1,0,0,21.0,2.0
1.5125,1.175,0.4625,31.99241075,11.4248485,7.8528115,10.44679075,23,0,0,1,23.0,0.0
1.4125,1.1625,0.4,30.94347925,13.5794105,6.08096775,8.221355,20,0,0,1,21.0,-1.0
1.7,1.3125,0.4375,45.88366575,14.52911875,9.36950975,10.6310625,21,1,0,0,21.0,0.0
1.75,1.35,0.4375,42.354153,15.762322,7.47009325,14.74174,20,0,0,1,21.0,-1.0
1.675,1.35,0.5,43.1762885,15.30873,8.674947,15.7339725,21,0,0,1,21.0,0.0
1.375,1.0375,0.3875,24.9192105,10.73028575,5.896696,7.7961125,21,0,0,1,22.0,-1.0
1.4625,1.1625,0.45,31.6096925,11.15552825,6.13766675,11.509897,20,0,0,1,22.0,-2.0
1.5,1.1375,0.45,36.27318525,11.5949455,7.78193775,13.1825175,21,0,0,1,22.0,-1.0
1.85,1.4625,0.4375,55.5366705,22.8213475,11.12717875,14.5999925,21,1,0,0,17.0,4.0
1.4,1.125,0.375,28.22192725,11.01378075,6.13766675,7.7961125,20,1,0,0,22.0,-2.0
1.575,1.3125,0.45,37.23706825,13.79203175,8.49067525,11.3398,20,0,0,1,22.0,-2.0
1.5625,1.225,0.4375,32.097075,7.3992195,8.9300925,9.63883,21,0,0,1,21.0,0.0
1.45,1.2,0.425,30.74503275,10.546014,4.819415,10.9145575,21,0,0,1,21.0,0.0
1.5,1.2125,0.375,32.375129,10.9712565,6.90310325,8.788345,21,0,0,1,21.0,0.0
1.4125,1.125,0.375,27.51318975,11.04213025,5.51397775,8.788345,22,1,0,0,22.0,0.0
0.85,0.65,0.275,5.82582225,2.1262125,1.43164975,2.778251,20,0,0,1,21.0,-1.0
1.7,1.375,0.4375,43.488133,18.9091165,11.41067375,14.458245,24,1,0,0,21.0,3.0
1.575,1.2625,0.4375,36.457457,12.927372,8.5898985,10.489315,20,0,0,1,22.0,-2.0
1.475,1.15,0.4375,27.9242575,10.716111,4.40834725,8.3631025,20,0,0,1,21.0,-1.0
1.45,1.1,0.3875,29.21415975,11.8217415,6.123492,9.355335,22,1,0,0,22.0,0.0
1.7625,1.35,0.5,44.21104525,14.911837,8.3631025,14.69921575,20,0,0,1,21.0,-1.0
1.6375,1.2875,0.425,43.0628905,17.463292,8.83086925,11.7650425,20,0,0,1,20.0,0.0
1.675,1.325,0.5375,42.51007525,18.83824275,8.57572375,13.4660125,20,0,1,0,20.0,0.0
1.5625,1.3,0.4375,42.127357,14.401546,8.54737425,10.2341695,22,0,1,0,22.0,0.0
1.5875,1.25,0.525,45.302501,18.52639825,8.03708325,16.44271,21,0,0,1,22.0,-1.0
1.45,1.1875,0.4125,31.25532375,11.736693,7.37087,11.4815475,21,1,0,0,21.0,0.0
1.4875,1.2125,0.5375,42.354153,13.380964,9.3836845,16.159215,23,1,0,0,21.0,2.0
1.5125,1.2375,0.425,29.69610125,11.4815475,7.15824875,9.185238,20,1,0,0,21.0,-1.0
1.6875,1.3625,0.5125,45.7277435,17.22232125,10.41844125,13.16834275,27,1,0,0,22.0,5.0
1.45,1.125,0.3125,26.7335785,10.6310625,3.3735905,8.3631025,21,1,0,0,22.0,-1.0
1.5125,1.1875,0.4625,26.6768795,10.90038275,4.422522,10.0073735,21,0,1,0,22.0,-1.0
1.5,1.1875,0.4375,34.6147395,13.13999325,7.66853975,9.4970825,26,1,0,0,23.0,3.0
1.5625,1.2125,0.425,38.82464025,12.68640125,6.4920355,13.324265,21,0,0,1,21.0,0.0
1.575,1.2,0.4375,36.7126025,13.60776,7.41339425,12.47378,23,0,0,1,22.0,1.0
1.425,1.2125,0.475,33.29648775,12.43125575,5.99591925,11.90679,20,1,0,0,21.0,-1.0
1.7,1.275,0.4125,40.61065875,17.81766075,6.3786375,12.88484775,21,1,0,0,21.0,0.0
1.6375,1.3125,0.4625,45.7277435,16.0174675,9.53960675,14.458245,20,1,0,0,22.0,-2.0
1.5,1.2375,0.4625,31.59551775,13.777857,7.47009325,11.7650425,20,0,0,1,21.0,-1.0
1.6,1.25,0.4375,36.457457,13.19669225,8.34892775,13.04077,20,0,1,0,21.0,-1.0
1.75,1.4375,0.5375,59.53395,24.28134675,11.90679,17.1514475,20,1,0,0,15.0,5.0
1.45,1.125,0.4375,22.7646485,8.77417025,4.6209685,6.520385,21,0,1,0,21.0,0.0
1.6625,1.2875,0.4875,43.0628905,17.7184375,8.46232575,14.74174,20,1,0,0,21.0,-1.0
0.9,0.675,0.2625,6.30776375,2.664853,1.48834875,2.551455,20,0,1,0,21.0,-1.0
1.6,1.3125,0.4875,41.4753185,13.36678925,8.43397625,11.90679,20,1,0,0,21.0,-1.0
1.425,1.075,0.5,28.05183025,10.262519,6.2652395,8.3631025,21,0,0,1,21.0,0.0
1.5625,1.2,0.3625,33.38153625,14.38737125,8.51902475,7.6260155,26,0,0,1,22.0,4.0
1.5,1.175,0.4125,38.55532,14.81261375,6.73300625,12.40290625,20,0,0,1,21.0,-1.0
1.725,1.325,0.475,45.23162725,17.519991,9.3836845,13.60776,20,0,0,1,20.0,0.0
1.6875,1.3375,0.525,45.302501,15.35125425,8.164656,16.44271,27,1,0,0,22.0,5.0
1.775,1.4125,0.4625,37.1094955,12.530479,6.9456275,12.3320325,27,0,0,1,22.0,5.0
1.4375,1.15,0.475,30.43318825,11.7083435,5.9250455,11.4815475,20,1,0,0,22.0,-2.0
1.5625,1.2,0.45,38.215126,14.911837,7.52679225,13.324265,20,0,0,1,21.0,-1.0
1.5625,1.2875,0.425,37.52056325,16.9246515,8.66077225,10.0640725,21,1,0,0,22.0,-1.0
1.575,1.25,0.4125,36.6559035,13.891255,6.19436575,10.489315,20,0,0,1,21.0,-1.0
1.7,1.325,0.475,46.13881125,21.98503725,11.55242125,12.246984,23,0,0,1,20.0,3.0
1.525,1.2375,0.4125,30.94347925,12.870673,6.95980225,11.056305,21,1,0,0,21.0,0.0
1.6375,1.3,0.45,42.297454,20.36911575,8.3064035,12.3320325,20,0,0,1,22.0,-2.0
1.5375,1.1875,0.4,33.8209535,10.6310625,5.93922025,10.20582,21,0,0,1,22.0,-1.0
1.6125,1.2625,0.475,37.364641,12.0485375,9.4970825,12.3320325,20,1,0,0,22.0,-2.0
1.3125,1.0125,0.4,19.8163005,8.7599955,4.8477645,5.386405,21,0,1,0,21.0,0.0
1.675,1.3125,0.5,37.1094955,15.37960375,7.47009325,11.90679,20,1,0,0,21.0,-1.0
1.5625,1.2625,0.4125,38.6403685,11.566596,8.43397625,9.7805775,20,0,0,1,21.0,-1.0
1.6375,1.3125,0.45,41.5887165,14.74174,8.901743,11.90679,20,1,0,0,21.0,-1.0
1.725,1.3625,0.5125,38.68289275,14.628342,7.66853975,15.03940975,20,0,0,1,22.0,-2.0
1.2375,1.0375,0.375,24.73493875,7.3992195,4.49339575,11.1980525,20,1,0,0,21.0,-1.0
1.525,1.0875,0.45,25.7696955,8.74582075,5.42892925,9.2135875,20,0,0,1,22.0,-2.0
1.65,1.2625,0.4,47.230267,19.901349,11.283101,12.47378,20,1,0,0,23.0,-3.0
1.6375,1.275,0.475,42.2124055,15.762322,9.53960675,11.4248485,20,1,0,0,21.0,-1.0
1.3625,1.1,0.4375,24.5790165,8.63242275,4.989512,8.9300925,21,1,0,0,22.0,-1.0
1.55,1.25,0.475,34.8415355,11.4248485,7.75358825,11.3398,22,0,0,1,22.0,0.0
1.625,1.3125,0.5,44.55123925,18.15785475,8.4198015,15.4504775,20,0,0,1,21.0,-1.0
1.55,1.2,0.4875,37.9032815,12.74310025,8.34892775,11.7650425,21,1,0,0,22.0,-1.0
1.6375,1.3375,0.5,42.354153,15.03940975,9.015141,12.2186345,21,0,0,1,20.0,1.0
1.575,1.225,0.4625,37.42134,15.03940975,7.47009325,12.8990225,23,0,0,1,22.0,1.0
1.425,1.0875,0.45,27.9242575,8.561549,5.1879585,10.0640725,21,0,0,1,21.0,0.0
1.6125,1.3,0.5125,38.4702715,14.2030995,7.52679225,12.190285,20,1,0,0,21.0,-1.0
1.7375,1.3625,0.5375,48.477645,16.4710595,8.0796075,12.3887315,21,1,0,0,21.0,0.0
1.4,1.1125,0.3875,30.94347925,12.0485375,6.9456275,9.7805775,20,0,0,1,21.0,-1.0
1.6375,1.2375,0.4375,40.1145425,17.42076775,8.8733935,11.01378075,20,1,0,0,21.0,-1.0
1.6125,1.275,0.475,45.92619,17.7184375,10.149121,14.74174,21,1,0,0,21.0,0.0
1.525,1.1125,0.425,32.034935,11.736693,6.6054335,11.4815475,20,1,0,0,21.0,-1.0
1.625,1.275,0.4125,37.74735925,12.3320325,5.57067675,14.118051,27,1,0,0,23.0,4.0
1.5375,1.1875,0.4375,48.3925965,16.9246515,9.76640275,13.1825175,20,1,0,0,22.0,-2.0
1.525,1.25,0.3875,30.40483875,11.94931425,5.5848515,10.44679075,22,1,0,0,22.0,0.0
1.825,1.4375,0.575,52.34735175,25.3161035,11.90679,14.2597985,21,1,0,0,15.0,6.0
1.1,0.8625,0.3125,11.94931425,4.66349275,2.9199985,5.5281525,24,1,0,0,22.0,2.0
1.65,1.275,0.4625,46.13881125,16.839603,10.19164525,14.118051,21,1,0,0,22.0,-1.0
1.6625,1.3125,0.4875,38.612019,13.4093135,6.577084,16.5844575,21,1,0,0,21.0,0.0
1.5625,1.275,0.475,39.519203,16.20173925,6.4353365,11.3398,20,1,0,0,21.0,-1.0
1.25,0.9625,0.3875,22.04173625,9.87980075,4.082328,6.520385,22,0,0,1,21.0,1.0
1.45,1.125,0.375,31.59551775,13.53688625,7.27164675,8.221355,21,1,0,0,22.0,-1.0
1.6125,1.2625,0.5,40.83745475,14.004653,10.2908685,12.3320325,25,1,0,0,22.0,3.0
1.3625,1.025,0.4125,31.18445,11.736693,5.8683465,9.7805775,20,0,0,1,21.0,-1.0
1.5125,1.2,0.425,33.29648775,11.8784405,6.95980225,12.3320325,20,1,0,0,22.0,-2.0
1.6125,1.25,0.4375,48.7327905,16.79707875,8.731646,16.44271,21,0,0,1,23.0,-2.0
1.6125,1.225,0.475,32.36095425,12.79979925,5.783298,11.3398,20,0,0,1,21.0,-1.0
1.475,1.2625,0.4875,38.8104655,14.72756525,7.9095105,12.6155275,20,0,0,1,22.0,-2.0
1.6125,1.2375,0.45,41.00755175,17.6050395,8.4198015,11.056305,22,1,0,0,22.0,0.0
1.4,1.1125,0.375,27.93843225,9.412034,6.293589,7.7961125,21,1,0,0,22.0,-1.0
1.65,1.3,0.5,47.513762,19.6462035,12.47378,13.324265,27,0,0,1,21.0,6.0
1.675,1.3125,0.4875,44.4803655,17.78931125,8.91591775,12.3320325,21,0,0,1,20.0,1.0
1.625,1.25,0.475,39.972795,13.93377925,4.80524025,11.056305,21,1,0,0,21.0,0.0
1.45,1.15,0.425,29.44095575,10.90038275,7.200773,9.4970825,21,0,1,0,21.0,0.0
1.5625,1.3125,0.4,42.82191975,11.60912025,8.94426725,12.757275,23,0,0,1,21.0,2.0
1.425,1.0625,0.3125,22.11261,9.695529,5.8683465,6.80388,23,1,0,0,22.0,1.0
1.6,1.3125,0.4125,36.85435,12.37455675,6.95980225,12.8990225,21,1,0,0,22.0,-1.0
1.4125,1.075,0.4875,31.3261975,10.8578585,5.40057975,9.355335,20,0,0,1,21.0,-1.0
1.45,1.125,0.4375,30.504062,13.1258185,6.22271525,9.4970825,22,1,0,0,22.0,0.0
1.6375,1.2625,0.475,42.2124055,16.726205,8.731646,11.4815475,22,0,0,1,21.0,1.0
1.55,1.2125,0.4625,35.777069,13.947954,6.917278,11.056305,20,1,0,0,21.0,-1.0
1.625,1.3,0.5125,48.477645,18.80989325,11.38232425,16.8679525,20,0,0,1,21.0,-1.0
1.6375,1.2875,0.4625,40.9083285,14.47241975,7.35669525,14.458245,22,1,0,0,22.0,0.0
1.475,1.125,0.3875,29.7386255,10.21999475,6.80388,8.6465975,23,1,0,0,21.0,2.0
1.425,1.1375,0.4375,30.0221205,9.39785925,5.99591925,11.623295,21,1,0,0,22.0,-1.0
1.625,1.2625,0.4,36.627554,16.0174675,8.391452,10.0640725,21,1,0,0,22.0,-1.0
1.7125,1.325,0.5125,43.828327,16.34348675,10.77281,16.159215,29,0,0,1,23.0,6.0
1.7,1.2875,0.5125,43.6298805,15.989118,8.901743,13.7495075,26,1,0,0,23.0,3.0
1.4375,1.2875,0.4125,37.18036925,10.035723,7.98038425,11.623295,22,1,0,0,22.0,0.0
1.65,1.275,0.475,40.9650275,13.11164375,6.633783,14.17475,21,1,0,0,22.0,-1.0
1.4,1.0375,0.375,26.875326,10.02154825,5.10291,7.427569,23,0,1,0,22.0,1.0
1.475,1.1625,0.4,30.7592075,11.8784405,5.443104,10.20582,20,0,1,0,21.0,-1.0
1.675,1.35,0.5125,53.580555,19.94387325,11.396499,15.30873,22,1,0,0,20.0,2.0
1.2,0.95,0.3625,16.40018575,4.9611625,3.515338,5.6699,23,0,0,1,21.0,2.0
1.575,1.2625,0.3875,41.8722115,17.7751365,8.901743,11.1980525,22,0,0,1,22.0,0.0
1.65,1.35,0.5375,42.51007525,13.9763035,6.917278,14.74174,20,1,0,0,21.0,-1.0
1.575,1.275,0.4375,44.4236665,14.74174,10.20582,14.84096325,20,1,0,0,22.0,-2.0
1.75,1.35,0.4375,50.95822625,20.68096025,11.15552825,14.514944,22,0,0,1,21.0,1.0
1.575,1.2,0.4375,45.91201525,16.5844575,7.98038425,17.0097,24,1,0,0,23.0,1.0
1.4,1.1,0.4,27.328918,8.8733935,4.762716,10.6310625,20,0,0,1,21.0,-1.0
1.725,1.325,0.475,45.23162725,15.35125425,9.015141,13.60776,20,0,0,1,21.0,-1.0
1.25,0.975,0.3625,17.7184375,6.56290925,3.86970675,6.6621325,21,0,1,0,21.0,0.0
1.7375,1.4125,0.5,57.6345335,21.2904745,11.38232425,17.0097,25,1,0,0,20.0,5.0
1.675,1.3,0.4875,42.2124055,15.592225,7.3425205,12.190285,20,1,0,0,20.0,0.0
1.7375,1.3125,0.5,50.121916,18.200379,11.0279555,16.44271,21,0,0,1,20.0,1.0
1.2625,1.0125,0.375,17.179797,6.7755305,3.50116325,5.10291,21,1,0,0,21.0,0.0
1.6125,1.275,0.4375,34.6147395,16.68368075,5.9250455,11.1980525,20,0,0,1,21.0,-1.0
1.55,1.2,0.4375,34.5013415,15.06775925,6.90310325,9.355335,22,1,0,0,22.0,0.0
1.625,1.3125,0.5125,38.79629075,16.9246515,7.087375,13.60776,25,1,0,0,22.0,3.0
1.625,1.3125,0.4375,38.96638775,17.81766075,7.3992195,16.44271,20,0,0,1,21.0,-1.0
1.375,1.0,0.3625,19.15008725,5.953395,4.15320175,6.6621325,21,0,1,0,22.0,-1.0
1.55,1.2375,0.4625,40.24211525,13.9196045,9.525432,11.056305,24,1,0,0,22.0,2.0
1.525,1.2375,0.4375,35.72037,12.62970225,7.41339425,9.922325,20,0,0,1,22.0,-2.0
1.425,1.125,0.4,26.12406425,8.845044,5.9250455,8.9300925,20,0,0,1,21.0,-1.0
1.35,1.075,0.4125,25.4295015,8.4198015,5.00368675,9.07184,22,1,0,0,22.0,0.0
1.7,1.325,0.5,45.982889,14.911837,9.31281075,16.556108,20,0,0,1,22.0,-2.0
1.5125,1.175,0.4,31.581343,11.12717875,6.73300625,9.1001895,20,0,0,1,22.0,-2.0
1.4625,1.1625,0.425,28.19357775,10.61688775,6.76135575,11.29727575,20,1,0,0,21.0,-1.0
1.575,1.225,0.4,34.8415355,11.69416875,7.75358825,11.7650425,20,0,0,1,21.0,-1.0
1.4875,1.175,0.475,29.937072,10.70193625,6.577084,11.1980525,23,1,0,0,22.0,1.0
1.5625,1.2375,0.5125,36.32988425,12.40290625,7.200773,11.056305,22,0,0,1,22.0,0.0
1.6625,1.3125,0.4875,42.14153175,14.92601175,10.19164525,13.891255,21,1,0,0,21.0,0.0
1.6125,1.3125,0.5,45.91201525,16.82542825,9.128539,13.04077,23,0,0,1,22.0,1.0
1.5625,1.2375,0.3875,37.7331845,15.57805025,7.55514175,11.056305,27,1,0,0,22.0,5.0
1.5125,1.1875,0.45,31.75144,13.4660125,5.556502,9.7805775,20,0,0,1,22.0,-2.0
1.4375,1.15,0.4625,30.03629525,9.96484925,5.5281525,9.08601475,24,1,0,0,23.0,1.0
1.625,1.275,0.4375,38.782116,14.5999925,7.540967,16.159215,21,0,0,1,21.0,0.0
1.5625,1.2375,0.4625,41.91473575,17.1514475,8.561549,11.3681495,20,1,0,0,21.0,-1.0
1.4,1.1125,0.375,26.988724,9.68135425,4.4508715,8.17883075,21,0,0,1,21.0,0.0
1.6,1.375,0.475,52.21337175,20.071446,10.8578585,13.324265,23,1,0,0,24.0,-1.0
1.8,1.3625,0.4375,48.3925965,19.83047525,10.9712565,16.3009625,25,0,0,1,23.0,2.0
1.75,1.35,0.45,49.5265765,17.519991,10.36174225,13.4660125,20,1,0,0,20.0,0.0
1.6375,1.25,0.4875,45.7277435,14.401546,9.241937,13.210867,21,1,0,0,21.0,0.0
1.4875,1.15,0.375,34.37376875,13.11164375,5.8683465,13.04077,21,0,1,0,21.0,0.0
1.6625,1.3125,0.4625,37.42134,16.499409,7.1724235,12.3320325,23,1,0,0,22.0,1.0
1.5375,1.1875,0.3875,31.25532375,13.90542975,6.70465675,9.07184,20,0,0,1,21.0,-1.0
1.2875,0.95,0.3625,22.8213475,8.0229085,4.60679375,7.7961125,21,0,0,1,21.0,0.0
1.475,1.1625,0.4875,31.808139,10.6310625,6.066793,10.489315,25,0,0,1,22.0,3.0
1.5625,1.2,0.425,31.18445,11.75086775,5.71242425,10.999606,20,0,0,1,21.0,-1.0
1.4875,1.2375,0.5,46.62075275,15.989118,8.6465975,11.056305,20,1,0,0,21.0,-1.0
1.7625,1.375,0.5125,48.7327905,18.9091165,9.76640275,16.44271,20,1,0,0,23.0,-3.0
1.5875,1.2375,0.4375,40.78075575,17.8885345,8.3064035,12.3320325,20,0,0,1,22.0,-2.0
1.5875,1.35,0.4375,45.529297,13.56523575,8.6465975,14.17475,21,1,0,0,22.0,-1.0
1.675,1.3125,0.425,35.777069,13.70698325,7.52679225,13.324265,20,0,0,1,21.0,-1.0
1.6125,1.25,0.475,39.44832925,16.99552525,6.90310325,13.324265,25,1,0,0,22.0,3.0
1.65,1.25,0.5125,42.51007525,16.99552525,8.278054,14.17475,20,1,0,0,22.0,-2.0
1.5375,1.1875,0.3875,32.0632845,12.00601325,7.257472,10.489315,21,1,0,0,22.0,-1.0
1.6375,1.325,0.5,42.354153,17.61921425,7.66853975,12.757275,20,0,0,1,20.0,0.0
1.4625,1.0375,0.4375,24.777463,10.149121,4.7343665,8.9300925,21,0,1,0,21.0,0.0
1.3125,1.025,0.425,24.73493875,9.90815025,4.86193925,7.7961125,22,0,0,1,21.0,1.0
1.4875,1.2,0.4625,31.467945,11.75086775,6.64795775,11.90679,23,0,0,1,22.0,1.0
1.6125,1.275,0.4875,40.483086,13.2959155,8.107957,15.025235,20,1,0,0,22.0,-2.0
1.125,0.875,0.325,14.41572075,4.7343665,3.30271675,4.6776675,20,0,0,1,21.0,-1.0
1.5125,1.225,0.4375,35.19590425,10.149121,6.917278,11.623295,20,0,1,0,21.0,-1.0
1.7,1.325,0.4375,37.9032815,13.6928085,5.57067675,13.324265,20,0,0,1,21.0,-1.0
1.25,1.0375,0.3625,21.47474625,6.7755305,3.572037,6.80388,21,1,0,0,22.0,-1.0
1.4875,1.15,0.4125,29.5685285,11.4248485,6.59125875,9.07184,21,1,0,0,22.0,-1.0
1.5125,1.2125,0.4,32.16250775,13.9763035,6.67630725,9.4970825,20,1,0,0,21.0,-1.0
1.45,1.1,0.4,30.4190135,11.35397475,4.86193925,11.1980525,24,1,0,0,22.0,2.0
1.6125,1.35,0.45,45.91201525,14.401546,9.7238785,15.7339725,21,0,0,1,22.0,-1.0
1.425,1.0375,0.4125,28.64716975,11.1413535,5.9250455,10.77281,27,1,0,0,22.0,5.0
1.525,1.225,0.5,29.7386255,11.12717875,6.13766675,8.6465975,22,0,0,1,21.0,1.0
1.7625,1.375,0.525,40.78075575,18.5689225,9.22776225,13.097469,20,0,0,1,20.0,0.0
1.55,1.25,0.45,34.246196,15.06775925,8.88756825,10.3475675,20,0,0,1,21.0,-1.0
